date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-05-14 23:51:34,SMU_Football,,2,13,41,"All for the city. Watch as @BGShaneBuechele and @paigelorenn present @Johnson4Dallas with the check after meeting their fundraising goal of $50,000 for @CityOfDallas #COVID19 relief efforts. #PonyUpDallas",,@BGShaneBuechele @paigelorenn @Johnson4Dallas @CityOfDallas,#COVID19 #PonyUpDallas,1261081753818664963,https://twitter.com/SMU_Football/status/1261081753818664963
2020-05-14 23:51:28,awais_shah01,,3,30,97,"Pakistan People’s Party Chairman @BBhuttoZardari said the government’s budget for the upcoming fiscal year must focus on mitigating the impacts of coronavirus, saying it was the federal government’s responsibility to ensure stability in times of #COVID19",,@BBhuttoZardari,#COVID19,1261081729424596993,https://twitter.com/awais_shah01/status/1261081729424596993
2020-05-14 23:51:13,WarrenDemocrat,,1,13,49,".@SenWarren and @RepRoKhanna have introduced a 10-point Essential Workers Bill of Rights for #COVID19 relief package. “Our proposal will ensure essential workers have the equipment, safety standards and job protections they need during this pandemic” ",,@SenWarren @RepRoKhanna,#COVID19,1261081665339703296,https://twitter.com/WarrenDemocrat/status/1261081665339703296
2020-05-14 23:50:15,ErrolWebber,,11,57,110,".@TheDemocrats Response to #COVID19 Close churches &amp; gun stores Keep Abortion clinics open Release felons Lock up citizens Subsidize illegal aliens Ban potentially life-saving drugs Buy PPE from China Block relief funds for small businesses Give themselves a raise Go on vacation",,@TheDemocrats,#COVID19,1261081423064125440,https://twitter.com/ErrolWebber/status/1261081423064125440
2020-05-14 23:49:21,nabuelezam,AMJPublicHealth,4,23,71,"I have a new piece in @AMJPublicHealth on teaching public health after #COVID19. Looking forward to engaging with others on this topic. ",,@AMJPublicHealth,#COVID19,1261081197595316226,https://twitter.com/nabuelezam/status/1261081197595316226
2020-05-14 23:49:07,AmarAbbasUK,,2,7,25,"Some work @WestBerkshire have done in looking at the potential impacts of the #COVID19 pandemic across the lifecourse ",,@WestBerkshire,#COVID19,1261081138761658368,https://twitter.com/AmarAbbasUK/status/1261081138761658368
2020-05-14 23:59:07,RINationalGuard,,0,12,31,"#WatchNow: A tribute to R.I. healthcare workers for their dedication to the #COVID19 response. @KentHospital @RIHospital @RIStatePolice @warwickripd @ProvidenceRIPD @RhodeIslandEMA @USNationalGuard | #HealthcareHeroes #RIGuardSalutes #InThisTogether",,@KentHospital @RIHospital @RIStatePolice @warwickripd @ProvidenceRIPD @RhodeIslandEMA @USNationalGuard,#WatchNow #COVID19 #HealthcareHeroes #RIGuardSalutes #InThisTogether,1261083654920581120,https://twitter.com/RINationalGuard/status/1261083654920581120
2020-05-14 23:58:55,loricushingbrad,JoeBiden,3,12,18,"Trump isn’t just failing to protect Americans from the outcomes of the pandemic, he is using this crisis to further destroy the county from within. Is it a coincidence that he is seeking to free his Russian-collusion cronies during the #COVID19 pandemic? #OneVoice1 #VoteBlue2020",,,#COVID19 #OneVoice1 #VoteBlue2020,1261083603062177796,https://twitter.com/loricushingbrad/status/1261083603062177796
2020-05-14 23:58:25,darakass,DrTsion,2,10,13,"Hey #medtwitter: some of my real life peeps are studying #COVID19 and #HCWs. Please consider helping out!",,,#medtwitter #COVID19 #HCWs,1261083475886686210,https://twitter.com/darakass/status/1261083475886686210
2020-05-14 23:58:08,omaha_scanner,,18,11,37,".@NEDHHS will no longer provide daily #COVID19 updates. The evening updates will be replaced by a single weekly update issued every Friday on case totals, deaths and other developments beginning May 15th. #Coronaha | #NECOVID19",,@NEDHHS,#COVID19 #Coronaha #NECOVID19,1261083404830998528,https://twitter.com/omaha_scanner/status/1261083404830998528
2020-05-14 23:58:03,nwmalinowski,,1,17,23,"Tomorrow, women-led action to support women incarcerated in Cuomo's Bedford Hills Prison. #COVID19 #ClemencyNow @theactivistTati",,@theactivistTati,#COVID19 #ClemencyNow,1261083386799632388,https://twitter.com/nwmalinowski/status/1261083386799632388
2020-05-14 23:56:49,mary_ng,,0,6,13,"This morning, I met virtually with #G20 trade ministers for a 2nd #COVID19 extraordinary meeting to maintain open trade &amp; support our people. We agreed to: Keep supply chains open Enhance transparency Improve air, land &amp; marine connectivity https://www.canada.ca/en/global-affairs/news/2020/05/readout-minister-ng-meets-virtually-with-g20-international-trade-counterparts-to-coordinate-economic-action-plan.html",,,#G20 #G20 #COVID19,1261083076911927297,https://twitter.com/mary_ng/status/1261083076911927297
2020-05-14 23:56:00,gulf_news,,2,9,28,"Rohingya man tests positive in Bangladesh refugee camp #COVID19 #coronavirus",,,#COVID19 #coronavirus,1261082868207489032,https://twitter.com/gulf_news/status/1261082868207489032
2020-05-14 23:55:49,MaryJoe38642126,,12,100,31,".@ReutersWorld PLS #Report: It’s #Imperative That #China #BanYulin (6/21) #DogCatMeatTrade &amp; #WetMarkets Permanently #Diseased &amp; #Healthy #Dogs #Cats #Crowded Together For #Transport.. #Unhygienic Live #Slaughter #Preparation = #BreedingGround For #Rabies #COVID19 TY pic.twitter.com/Nx5sDyip7S",,@ReutersWorld,#Report #Imperative #China #BanYulin #DogCatMeatTrade #WetMarkets #Diseased #Healthy #Dogs #Cats #Crowded #Transport #Unhygienic #Slaughter #Preparation #BreedingGround #Rabies #COVID19,1261082823563173889,https://twitter.com/MaryJoe38642126/status/1261082823563173889
2020-05-14 23:52:39,ekpesfrancis,,3,28,46,"#COVID19 update, Africa: • South Africa: 665 new cases • Egypt: 398 new cases • Zambia: 208 new cases • Nigeria: 193 new cases • Algeria: 189 new cases • Cameroon: 154 new cases • Ghana: 122 new cases • Guinea: 99 new cases • Morocco: 95 new cases • DRC: 73 new cases",,,#COVID19,1261082025680928770,https://twitter.com/ekpesfrancis/status/1261082025680928770
2020-05-14 23:50:37,odomjohnlab,,1,13,11,"New alert from @CDCgov and a new name - Multisystem Inflammatory Syndrome in Children (MIS-C), possibly associated with #COVID19. Case definition v. broad - important to identify all possible cases and begin to understand this possible syndrome. https://emergency.cdc.gov/han/2020/han00432.asp?deliveryName=USCDC_511-DM28431",,@CDCgov,#COVID19,1261081515729080322,https://twitter.com/odomjohnlab/status/1261081515729080322
2020-05-14 23:50:23,PetefromHayNSW,IFM_Economist,1,9,17,"Great graphic Australia's Top 10 trading partners 1886 to 2018 Let's get a grip about how long #China has been our major #Trade partner - #Australia did OK before they were and will again #auspol #COVID19 #kenny #credlin @annelisenews @aclennell @ScottMorrisonMP @SkyNewsAust",,@annelisenews @aclennell @ScottMorrisonMP @SkyNewsAust,#China #Trade #Australia #auspol #COVID19 #kenny #credlin,1261081456878645249,https://twitter.com/PetefromHayNSW/status/1261081456878645249
2020-05-14 23:48:36,SonyaAllSmiles,,0,3,19,"Wow!! Keeping it fun with surprise guests on the @Cisco weekly check-in as @ChuckRobbins talks to #PeytonManning about the #TheMatch event #ChampionsForCharity for #COVID19 Awesome!! #lifeonwebex #LoveWhereYouWork #wearecisco",,@Cisco @ChuckRobbins,#PeytonManning #TheMatch #ChampionsForCharity #COVID19 #lifeonwebex #LoveWhereYouWork #wearecisco,1261081008071376896,https://twitter.com/SonyaAllSmiles/status/1261081008071376896
2020-05-14 23:48:27,TheMaggieGosney,,13,56,237,"We're getting these plexi-glass shields installed at the Library. If a patron tries this, I shall bash him on his head with a book, customer service be damned. Keep your Covid cooties to yourself #COVID19 #Library #librarylife #librarytwitter",,,#COVID19 #Library #librarylife #librarytwitter,1261080970456940548,https://twitter.com/TheMaggieGosney/status/1261080970456940548
2020-05-14 23:48:19,DuchessFrida,,11,23,26,"The Australian government spent almost $10 million on 500,000 antibody tests that have been found to be inaccurate at testing for #COVID19 So my question is: Can Australia get its money back? Surely a refund is called for. We can’t waste $10m! https://www.smh.com.au/national/canberra-spent-10-million-on-inaccurate-antibody-tests-20200514-p54t34.html via @smh",,@smh,#COVID19,1261080934217998336,https://twitter.com/DuchessFrida/status/1261080934217998336
2020-05-14 23:48:16,DrOz,,3,17,89,"What an incredible story! Rachel Hartley, a registered nurse from Virginia, sailed to New York to help fight on the front lines of #COVID19. ",,,#COVID19,1261080921907892224,https://twitter.com/DrOz/status/1261080921907892224
2020-05-14 23:47:50,TinaMaharath,,1,3,29,"I wear a mask to to protect myself, my family, and the senior citizens who’ve lived a great long life defending our country and fighting for rights that I’m fortunate enough to have today. I’m #AllInForOhio are you? @SenSWilliams @KennyYuko @HearcelCraig @nickieantonio #COVID19 ",,@SenSWilliams @KennyYuko @HearcelCraig @nickieantonio,#AllInForOhio #COVID19,1261080812600078349,https://twitter.com/TinaMaharath/status/1261080812600078349
2020-05-14 23:47:32,overturnH8,TVietor08,1,9,76,"McConnell is the leader of the @SenateGOP &amp; he has NO knowledge about the pandemic plan left by the @BarackObama administration? Nor whether it was followed in any way shape or form (my words) by Trump. It's no wonder the @GOP is failing America so ""powerfully"" during #COVID19.",,@SenateGOP @BarackObama @GOP,#COVID19,1261080737698078721,https://twitter.com/overturnH8/status/1261080737698078721
2020-05-14 23:47:12,tmprowell,tmprowell,4,25,50,"And now a large seroprevalence study from Spain (N=70K) reports only 5% of population has had #SARSCoV2 #coronavirus. Some region to region variation, but nowhere &gt;15%. We're a long way from herd immunity. We really need a vaccine. #COVID19 #EpiTwitter https://elpais.com/sociedad/2020-05-13/solo-un-5-de-los-espanoles-se-han-contagiado-de-coronavirus-segun-los-primeros-datos-del-estudio-de-prevalencia.html",,,#SARSCoV2 #coronavirus #COVID19 #EpiTwitter,1261080654823002113,https://twitter.com/tmprowell/status/1261080654823002113
2020-05-14 23:46:55,politico,,39,17,49,"The #COVID19 pandemic has closed restaurants, bars, hair salons and all sorts of businesses across the country. Even primaries were rescheduled to avoid voters gathering closely in lines. But could this November's general election get canceled? ",,,#COVID19,1261080583993790470,https://twitter.com/politico/status/1261080583993790470
2020-05-14 23:46:41,BrendaNord5,,7,63,48,"Keep our President and Country in your prayers. We are in a strange place right now. #COVID19 #Trump",,,#COVID19 #Trump,1261080523604197382,https://twitter.com/BrendaNord5/status/1261080523604197382
2020-05-14 23:46:27,drgigiosler,DennisKendel,9,17,79,"We need virtual #health care in . This is an opportunity for meaningful change. Ask yourself: what is the future health care system we want? #cdnhealth #COVID19 ",,,#health #cdnhealth #COVID19,1261080464523063296,https://twitter.com/drgigiosler/status/1261080464523063296
2020-05-14 23:45:57,AQE_NY,,0,9,18,"We know the eduction colonizers do most of their dirty work during a crisis. Even during #COVID19 We must protect our public schools from vultures like Devos, Gates, Schmidt &amp; @NYGovCuomo #ProtectNYSchools #EdEquityorElse",,@NYGovCuomo,#COVID19 #ProtectNYSchools #EdEquityorElse,1261080342292762628,https://twitter.com/AQE_NY/status/1261080342292762628
2020-05-14 23:45:27,SallyMayweather,,3,37,200,"If we told police 2 months ago that #COVID19 was a young black female alone in her apt they'd have beaten it by now.",,,#COVID19,1261080215842885632,https://twitter.com/SallyMayweather/status/1261080215842885632
2020-05-14 23:45:25,viviankirkfield,,67,19,251,"I know the world is reeling from the impact of #COVID19 But my little world is reeling in the best of ways...with this announcement of my newest #picturebook from @boydsmillskane illustrated by @janachristy https://www.publishersweekly.com/pw/by-topic/childrens/childrens-book-news/article/83302-rights-report-week-of-may-11-2020.html",,@boydsmillskane @janachristy,#COVID19 #picturebook,1261080207626244097,https://twitter.com/viviankirkfield/status/1261080207626244097
2020-05-14 23:45:20,ABSCBNNews,,1,29,53,"DAY 62. Here are the stories you need to watch out for today, May 15, 2020, amid the #COVID19 pandemic: * The Department of Health said it recorded 258 new COVID-19 cases in the country, bringing the total number of cases to 11,876. https://bit.ly/2Z46lkb",,,#COVID19,1261080185350221824,https://twitter.com/ABSCBNNews/status/1261080185350221824
2020-05-14 23:44:32,Telegraph,,5,18,47,"Pakistan recruits a #COVID19 'Tiger Force' to monitor social distancing and help the poor ",,,#COVID19,1261079984958996484,https://twitter.com/Telegraph/status/1261079984958996484
2020-05-14 23:44:28,alt_fda,,64,59,258,"We are hearing that @VP Pence is sick with #COVID19",,@VP,#COVID19,1261079968177688577,https://twitter.com/alt_fda/status/1261079968177688577
2020-05-14 23:44:16,WildPalmsLtd,,1,74,95,"Even as another former official lambasts the White House response to #COVID19 Trump falls back on one of his greatest hits: I don't know home, never met him, everyone hates him. He's a disgruntled employee. If so he had good reason to be. ",,,#COVID19,1261079915358834688,https://twitter.com/WildPalmsLtd/status/1261079915358834688
2020-05-14 23:44:00,WarlusTrades,,14,20,129,"As predicted, $ES_F had a large green day today! If #ElliottWave holds true, upside on #ES_F is limited: Watch $2853±14 to build a short position for the next move lower!! $SPY $SPX #NQ_F $NQ_F $QQQ #SPY #SPX $NDX #NDX $DJI $DIA #DJI #DIA #COVIDー19 #COVID19 #coronavirus",,,#ElliottWave #ES_F #NQ_F #SPY #SPX #NDX #DJI #DIA #COVID #COVID19 #coronavirus,1261079848442687488,https://twitter.com/WarlusTrades/status/1261079848442687488
2020-05-14 23:43:51,EamonnMallie,,0,16,47,"#Covid19...why is the scale of deaths in NI Care Homes not determining for the AG or The Prosecution Service to involve themselves in this scandal? Coronavirus was confirmed in NI on Feb 29. This is May 15. Only 25% of patients &amp; frontline staff tested in Homes! Deaths - 232 +",,,#Covid19,1261079809892941825,https://twitter.com/EamonnMallie/status/1261079809892941825
2020-05-14 23:43:48,JLRohmann,JLRohmann,3,10,35,"Sometimes, simple, descriptive #epidemiology methodology conveys clear messages best. #COVID19 is not your typical seasonal flu. Our team of collaborators in Italy &amp; Germany illustrate why reporting all cause mortality data as an outbreak unfolds matters. #epitwitter",,,#epidemiology #COVID19 #epitwitter,1261079798845243393,https://twitter.com/JLRohmann/status/1261079798845243393
2020-05-14 23:42:59,DrDenaGrayson,,18,240,274," Study of #Kawasaki-like multi-organ inflammatory syndrome associated with #COVID19 finds that affected kids were: Sicker than typical #KawasakiDisease More likely to have heart inflammation More likely to have cytokine storm &amp; shock #coronavirus",,,#Kawasaki #COVID19 #KawasakiDisease #coronavirus,1261079592506441729,https://twitter.com/DrDenaGrayson/status/1261079592506441729
2020-05-14 23:42:58,LMartinezABC,,2,22,22,"The USNS Mercy Hospital Ship will depart the Port of Los Angeles tomorrow for its homeport of San Diego. Some medical personnel from the ship will remain in the LA region to assist with #covid19 response",,,#covid19,1261079587947253766,https://twitter.com/LMartinezABC/status/1261079587947253766
2020-05-14 23:42:37,SenThomTillis,SenateGOP,98,22,56,"I released a detailed 18-point plan to hold the Chinese government accountable for #COVID19. The plan also offers solutions to protect America’s economy, public health, and national security from threats posed by the Chinese government. Read the plan http://www.tillis.senate.gov/Tillis-Plan-To-Hold-China-Accountable",,,#COVID19,1261079503180349440,https://twitter.com/SenThomTillis/status/1261079503180349440
2020-05-14 23:41:54,ABC7,,8,12,63,"#Coronavirus in Orange County: OC officials reported 229 newly confirmed cases of #COVID19 today and NO additional deaths. County has total of 3,968 cases and 80 fatalities https://abc7.la/3dMRxul",,,#Coronavirus #COVID19,1261079320375615489,https://twitter.com/ABC7/status/1261079320375615489
2020-05-14 23:41:35,kellystrib,kellystrib,1,8,31,"With the collapse of advertising during #COVID19 he said the @StarTribune has lost 40% of its ad revenue in the second quarter. However, we passed the milestone of reaching 100,000 digital subscribers this week.",,@StarTribune,#COVID19,1261079241833185281,https://twitter.com/kellystrib/status/1261079241833185281
2020-05-14 23:40:45,MOFA_Taiwan,MFABelize,6,95,379,"The support of #CentralAmerica ally #Belize for #Taiwan’s @WHO participation is greatly appreciated. Combating #Coronavirus needs #AllHandsOnDeck, &amp; it’s imperative the global health body #LeaveNoOneBehind in managing #COVID19. #TaiwanCares &amp; #TaiwanShares for the benefit of all.",,@WHO,#CentralAmerica #Belize #Taiwan #Coronavirus #AllHandsOnDeck #LeaveNoOneBehind #COVID19 #TaiwanCares #TaiwanShares,1261079031270653952,https://twitter.com/MOFA_Taiwan/status/1261079031270653952
2020-05-14 23:40:42,MayorAdler,,19,30,50,"#Covid19 update – tonight we have 2,345 people that have tested positive – up 57 from yesterday. Unfortunately, 74 people have passed away from this virus – an increase of two from yesterday. (1/6) ",,,#Covid19,1261079019371536384,https://twitter.com/MayorAdler/status/1261079019371536384
2020-05-14 23:40:23,EdtheSock,,3,11,113,"I'd like to ask you to join me in sending thoughts and condolences to my long-time friend @TarzanDan who lost a friend to #COVID19. We're thinking about you, Dan.",,@TarzanDan,#COVID19,1261078937234558976,https://twitter.com/EdtheSock/status/1261078937234558976
2020-05-14 23:40:12,unikgirl11,Urylle,6,27,60,"#COVID19 is the New 911. Y'all fall for Govt/corporate deception at your expense every single time. If US govt can create coups, assassinate sovereign leaders and destroy cultures and countries on a whim, what makes you so sure your life is exceptional to to them???? #GetWoke",,,#COVID19 #GetWoke,1261078893995397122,https://twitter.com/unikgirl11/status/1261078893995397122
2020-05-14 23:40:06,RepSarbanes,,4,15,28,"The Trump Administration failed to adequately prepare for the #COVID19 pandemic and ignored the warnings of scientists and public health experts, like Dr. Rick Bright, a former senior official at @HHSgov.",,@HHSGov,#COVID19,1261078867046993921,https://twitter.com/RepSarbanes/status/1261078867046993921
2020-05-14 23:39:39,bioreconstruct,,2,15,237,"The Universal Studios globe is spinning again in Florida. CityWalk opened partially today as the #COVID19 quarantine is eased. ",,,#COVID19,1261078756749426689,https://twitter.com/bioreconstruct/status/1261078756749426689
2020-05-14 23:38:59,UNV_ROLAC,,1,21,46,"What does “building hope” mean amid the #COVID19 pandemic? Meet Karen, a Colombian UN Volunteer serving within @Refugees who argues why do Venezuelans and internally displaced persons of concern need accurate orientation, now more than ever https://bit.ly/2zBFu4g",,@Refugees,#COVID19,1261078587743989760,https://twitter.com/UNV_ROLAC/status/1261078587743989760
2020-05-14 23:37:43,themohwgovjm,,10,165,337,"No new #COVID19 cases in Jamaica today. 5 new recoveries. @christufton",,@christufton,#COVID19,1261078266649157632,https://twitter.com/themohwgovjm/status/1261078266649157632
2020-05-14 23:37:00,CAgovernor,,87,82,290,"""We will get through it stronger, more nimble, more capable and more resilient than ever."" While #COVID19 has created a new economic reality, CA is not in a permanent state. We will get through this together, but we cannot do it without federal support. ",,,#COVID19,1261078089557139457,https://twitter.com/CAgovernor/status/1261078089557139457
2020-05-14 23:36:55,OmarJimenez,,182,103,329,"A masked bartender in Wisconsin takes care of business as patrons enjoy their happy hour. This is in Waukesha, Wisconsin where the county says it’s up to the businesses and people to operate safely. #COVID19 ",,,#COVID19,1261078068837453824,https://twitter.com/OmarJimenez/status/1261078068837453824
2020-05-14 23:36:52,AbkaFitzHenley,,5,89,183,"JUST IN: Zero new confirmed #Covid19 cases. 228 samples tested in the past 24 hours. Recoveries have increased from 113 to 118 with 5 additional people twice testing negative for the virus. ",,,#Covid19,1261078055516282880,https://twitter.com/AbkaFitzHenley/status/1261078055516282880
2020-05-14 23:36:51,ElectMarkCurran,,6,34,56,"Whether you're a sheriff, deputy, cop, or state trooper, you take an oath to protect & defend the Constitution of the United States. Not protect & defend the ego & overreaching mandates of politicians like @chicagosmayor or @JBPritzker. #ILSen #Twill #COVID19 #Reopenillinois",,@chicagosmayor @JBPritzker,#ILSen #Twill #COVID19 #Reopenillinois,1261078049388466178,https://twitter.com/ElectMarkCurran/status/1261078049388466178
2020-05-14 23:36:50,notcapnamerica,,34,68,352,"The #COVID19 infection rate in Long Island, NY is astronomical.",,,#COVID19,1261078045206761472,https://twitter.com/notcapnamerica/status/1261078045206761472
2020-05-14 23:36:01,Voda_Foundation,,1,13,14,"This is tragic. Even during #COVID19, Trump’s @EPA refuses to protect human health. EPA decides against limits on drinking water pollutant, perchlorate, linked to potential brain damage in fetuses and newborns and thyroid problems in adults.",,@EPA,#COVID19,1261077840415592451,https://twitter.com/Voda_Foundation/status/1261077840415592451
2020-05-14 23:35:26,rodmickleburgh,,2,9,24,"I like this idea: if you're a senior getting that $300 and don't need it (for many, spending has gone down), consider donating it to a food bank or other worthy charity....#cdnpoli #COVID19",,,#cdnpoli #COVID19,1261077692692131840,https://twitter.com/rodmickleburgh/status/1261077692692131840
2020-05-14 23:34:51,RepDelBene,,5,11,31,"It is imperative during #COVID19 that we protect our elections. The #HeroesAct requires states to expand vote by mail in case of a crisis like this pandemic.",,,#COVID19 #HeroesAct,1261077547795779584,https://twitter.com/RepDelBene/status/1261077547795779584
2020-05-14 23:34:49,kristynwongtam,blogTO,0,7,24,"Today l spoke with @danigray about why @fordnation needs to immediately #StopCommercialEvictions including those in @ChurchWellesley and other neighbourhoods. We’ve already lost so much to #COVID19 and the economic recovery is going to mean little if we lose our main streets too. ",,@danigray @fordnation @ChurchWellesley,#StopCommercialEvictions #COVID19,1261077540464218113,https://twitter.com/kristynwongtam/status/1261077540464218113
2020-05-14 23:34:46,uche_blackstock,,27,85,335,"Being realistic, given Pediatric Inflammatory Multi-system Syndrome aka PIMS (though rare so far) related to #COVID19, school closures may be likely for at least the next 12-18 months.",,,#COVID19,1261077523867357197,https://twitter.com/uche_blackstock/status/1261077523867357197
2020-05-14 23:34:29,ksorbs,,23,97,254,"Quite a few F bombs, but worth a look if you can get past that. We are turning into a Socialist State. Playbook right out of China and 1950's Russia. Look out America. The New Normal is BS! https://www.facebook.com/100040461607969/posts/259389615419757/?d=n #COVID19",,,#COVID19,1261077452849393670,https://twitter.com/ksorbs/status/1261077452849393670
2020-05-14 23:34:19,robertbenzie,Lisawedmann,8,6,54,"More than 20 #COVID19 stories in today’s print edition of the @TorontoStar and not one on the premier’s cherry cheesecake. Lots on LTC deaths, economic upheaval, and testing snafus, though. Reporters commenting on a tweet is not falling for anything. #onpoli",,@TorontoStar,#COVID19 #onpoli,1261077411325755392,https://twitter.com/robertbenzie/status/1261077411325755392
2020-05-14 23:34:09,Dr_ThomasZ,,2,24,44,"Calling all academic leaders and students! We need your help to develop solutions to the global pandemic. We’re looking for people of all disciplines & ages to participate in the May 30-31 #COVID19 @SpaceApps Challenge. Learn more and register: https://go.nasa.gov/2WYmMM5",,@SpaceApps,#COVID19,1261077372410961921,https://twitter.com/Dr_ThomasZ/status/1261077372410961921
2020-05-14 23:34:08,frazierarchive,exploratorium,1,6,28,"Next #COVIDconversation is with George Rutherford of #UCSF. He is not just a leader on the #COVID19 effort (CA contact tracing, committees advising @GavinNewsom and @LondonBreed) but highlight of @UCSFHospitals grand rounds with @Bob_Wachter. Excited to bring him to the public!",,@GavinNewsom @LondonBreed @UCSFHospitals @Bob_Wachter,#COVIDconversation #UCSF #COVID19,1261077368145195008,https://twitter.com/frazierarchive/status/1261077368145195008
2020-05-14 23:32:27,UrgentNews911,,31,157,417,"LET'S PUT THE #COVID19 DILEMMA ASIDE FOR A MIN SO THAT THESE 2 LIL BROS CAN MAKE YOU SMILE FREE OF CHARGE ",,,#COVID19,1261076941072928768,https://twitter.com/UrgentNews911/status/1261076941072928768
2020-05-14 23:32:26,drantbradley,JordanSchachtel,6,7,46,"Maybe this why there are more #COVID19 deaths in America? ",,,#COVID19,1261076936756998145,https://twitter.com/drantbradley/status/1261076936756998145
2020-05-14 23:31:49,EllieLaks,,1,16,110,"2 moms and 2 babies from the slaughterhouse on their way to @TheGentleBarn to live! #rescue #COVID19 #animals #AnimalCrossingNewHorizions",,@TheGentleBarn,#rescue #COVID19 #animals #AnimalCrossingNewHorizions,1261076783895506944,https://twitter.com/EllieLaks/status/1261076783895506944
